E,U,Th
3.5895,0.016402182892666452,0.0
3.5905,0.01641685337940246,0.0
3.5915,0.01643153024492442,0.0
3.5925,0.01644621348924403,0.0
3.5935,0.016309885652626425,0.0
3.5945,0.016324446828870354,0.0
3.5955,0.016339014325425456,0.0
3.5965,0.016353588142303237,0.0
3.5975,0.016368168279515122,0.0
3.5985,0.016382754737072562,0.0
3.5995,0.01639734751498696,0.0
3.6005,0.01641194661326969,0.0
3.6015,0.016426552031932107,0.0
3.6025,0.01644116377098553,0.0
3.6035,0.016455781830441267,0.0
3.6045,0.016470406210310585,0.0
3.6055,0.016332397679950997,0.0
3.6065,0.016346899172711468,0.0
3.6075,0.01636140692739654,0.0
3.6085,0.016375920944017273,0.0
3.6095,0.016390441222584703,0.0
3.6105,0.016404967763109856,0.0
3.6115,0.016419500565603703,0.0
3.6125,0.01643403963007723,0.0
3.6135,0.016448584956541376,0.0
3.6145,0.016463136545007043,0.0
3.6155,0.01647769439548514,0.0
3.6165,0.016338125250902533,0.0
3.6175,0.016352559453713424,0.0
3.6185,0.016366999860045472,0.0
3.6195,0.01638144646990936,0.0
3.6205,0.01639589928331578,0.0
3.6215,0.016410358300275363,0.0
3.6225,0.016424823520798718,0.0
3.6235,0.01643929494489645,0.0
3.6245,0.016453772572579118,0.0
3.6255,0.016468256403857285,0.0
3.6265,0.01648274643874146,0.0
3.6275,0.016497242677242147,0.0
3.6285,0.016355973938998403,0.0
3.6295,0.016370345710746855,0.0
3.6305,0.016384723627618187,0.0
3.6315,0.016399107689622695,0.0
3.6325,0.01641349789677067,0.0
3.6335,0.01642789424907238,0.0
3.6345,0.016442296746538042,0.0
3.6355,0.016456705389177876,0.0
3.6365,0.016471120177002065,0.0
3.6375,0.01648554111002078,0.0
3.6385,0.016499968188244167,0.0
3.6395,0.01635712139823773,0.0
3.6405,0.01637142324910399,0.0
3.6415,0.016385731186679155,0.0
3.6425,0.016400045210973185,0.0
3.6435,0.016414365321996017,0.0
3.6445,0.016428691519757545,0.0
3.6455,0.016443023804267685,0.0
3.6465,0.016457362175536266,0.0
3.6475,0.01647170663357316,0.0
3.6485,0.016486057178388174,0.0
3.6495,0.01650041380999113,0.0
3.6505,0.016355980600234164,0.0
3.6515,0.016370211243853725,0.0
3.6525,0.016384447915763396,0.0
3.6535,0.016398690615972784,0.0
3.6545,0.016412939344491485,0.0
3.6555,0.016427194101329076,0.0
3.6565,0.016441454886495118,0.0
3.6575,0.016455721699999135,0.0
3.6585,0.016469994541850635,0.0
3.6595,0.016484273412059113,0.0
3.6605,0.016498558310634025,0.0
3.6615,0.01651284923758485,0.0
3.6625,0.016366688462892617,0.0
3.6635,0.01638085258270375,0.0
3.6645,0.016395022672390794,0.0
3.6655,0.01640919873196302,0.0
3.6665,0.016423380761429678,0.0
3.6675,0.01643756876079999,0.0
3.6685,0.016451762730083183,0.0
3.6695,0.016465962669288434,0.0
3.6705,0.016480168578424916,0.0
3.6715,0.01649438045750177,0.0
3.6725,0.01650859830652813,0.0
3.6735,0.016360833673302197,0.0
3.6745,0.016374923954520035,0.0
3.6755,0.016389020147185466,0.0
3.6765,0.016403122251307432,0.0
3.6775,0.01641723026689488,0.0
3.6785,0.016431344193956723,0.0
3.6795,0.016445464032501866,0.0
3.6805,0.016459589782539173,0.0
3.6815,0.016473721444077518,0.0
3.6825,0.01648785901712574,0.0
3.6835,0.016502002501692658,0.0
3.6845,0.01635262564137332,0.0
3.6855,0.016366640797443304,0.0
3.6865,0.016380661806528165,0.0
3.6875,0.016394688668636564,0.0
3.6885,0.016408721383777147,0.0
3.6895,0.016422759951958518,0.0
3.6905,0.016420367568816097,0.0
3.6915,0.016417952938183062,0.0
3.6925,0.016415516042508783,0.0
3.6935,0.016413056864242565,0.0
3.6945,0.01641057538583367,0.0
3.6955,0.016408071589731288,0.0
3.6965,0.016405545458384567,0.0
3.6975,0.01640299697424261,0.0
3.6985,0.01641697549020831,0.0
3.6995,0.016414396344922012,0.0
3.7005,0.016411794800040593,0.0
3.7015,0.01640917083801294,0.0
3.7025,0.016406524441287915,0.0
3.7035,0.01640385559231428,0.0
3.7045,0.016401164273540804,0.0
3.7055,0.016398450467416156,0.0
3.7065,0.016395714156388994,0.0
3.7075,0.016392955322907892,0.0
3.7085,0.016390173949421397,0.0
3.7095,0.016387370018377975,0.0
3.7105,0.016384543512226082,0.0
3.7115,0.016398427502702567,0.0
3.7125,0.016395569966869285,0.0
3.7135,0.016392689809125758,0.0
3.7145,0.016389787011920245,0.0
3.7155,0.016386861557700926,0.0
3.7165,0.01638391342891595,0.0
3.7175,0.016380942608013416,0.0
3.7185,0.016377949077441358,0.0
3.7195,0.016374932819647765,0.0
3.7205,0.01637189381708059,0.0
3.7215,0.016368832052187716,0.0
3.7225,0.016365747507417004,0.0
3.7235,0.016362640165216234,0.0
3.7245,0.01635951000803316,0.0
3.7255,0.016373289064918303,0.0
3.7265,0.01637012748025027,0.0
3.7275,0.016366943033796214,0.0
3.7285,0.016363735708003736,0.0
3.7295,0.016360505485320326,0.0
3.7305,0.016357252348193477,0.0
3.7315,0.01635397627907058,0.0
3.7325,0.016350677260399002,0.0
3.7335,0.016347355274626083,0.0
3.7345,0.016344010304199096,0.0
3.7355,0.01634064233156525,0.0
3.7365,0.016337251339171743,0.0
3.7375,0.01633383730946569,0.0
3.7385,0.0163304002248942,0.0
3.7395,0.0163269400679043,0.0
3.7405,0.016323456820942963,0.0
3.7415,0.016337111297652165,0.0
3.7425,0.01633359616687997,0.0
3.7435,0.016330057899330522,0.0
3.7445,0.01632649647745064,0.0
3.7455,0.016322911883687098,0.0
3.7465,0.01631930410048661,0.0
3.7475,0.01631567311029584,0.0
3.7485,0.016312018895561435,0.0
3.7495,0.016308341438729973,0.0
3.7505,0.016304640722247986,0.0
3.7515,0.01630091672856197,0.0
3.7525,0.016297169440118366,0.0
3.7535,0.016293398839363586,0.0
3.7545,0.016289604908743986,0.0
3.7555,0.016285787630705862,0.0
3.7565,0.016281946987695504,0.0
3.7575,0.016278082962159105,0.0
3.7585,0.016274195536542888,0.0
3.7595,0.01627028469329293,0.0
3.7605,0.01626635041485536,0.0
3.7615,0.016279841602864695,0.0
3.7625,0.01627587486725217,0.0
3.7635,0.016271884649643638,0.0
3.7645,0.016267870932485027,0.0
3.7655,0.01626383369822222,0.0
3.7665,0.01625977292930105,0.0
3.7675,0.01625568860816729,0.0
3.7685,0.01625158071726669,0.0
3.7695,0.016247449239044958,0.0
3.7705,0.016243294155947757,0.0
3.7715,0.016239115450420682,0.0
3.7725,0.016234913104909317,0.0
3.7735,0.016230687101859195,0.0
3.7745,0.01622643742371579,0.0
3.7755,0.016222164052924554,0.0
3.7765,0.016217866971930887,0.0
3.7775,0.01621354616318015,0.0
3.7785,0.01620920160911765,0.0
3.7795,0.016204833292188674,0.0
3.7805,0.016200441194838443,0.0
3.7815,0.016196025299512144,0.0
3.7825,0.016191585588654942,0.0
3.7835,0.01618712204471192,0.0
3.7845,0.01618263465012816,0.0
3.7855,0.01617812338734868,0.0
3.7865,0.016191400560667375,0.0
3.7875,0.01618685612103644,0.0
3.7885,0.016182287766398414,0.0
3.7895,0.01617769547919815,0.0
3.7905,0.016173079241880488,0.0
3.7915,0.01616843903689019,0.0
3.7925,0.01616377484667201,0.0
3.7935,0.016159086653670645,0.0
3.7945,0.016154374440330774,0.0
3.7955,0.016149638189096992,0.0
3.7965,0.016144877882413877,0.0
3.7975,0.016140093502725987,0.0
3.7985,0.016135285032477815,0.0
3.7995,0.0161304524541138,0.0
3.8005,0.016125595750078384,0.0
3.8015,0.01612071490281594,0.0
3.8025,0.016115809894770804,0.0
3.8035,0.016110880708387273,0.0
3.8045,0.01610592732610961,0.0
3.8055,0.016100949730382036,0.0
3.8065,0.01609594790364873,0.0
3.8075,0.01609092182835383,0.0
3.8085,0.016085871486941447,0.0
3.8095,0.01608079686185563,0.0
3.8105,0.01607569793554042,0.0
3.8115,0.016070574690439786,0.0
3.8125,0.016065427108997686,0.0
3.8135,0.016060255173658017,0.0
3.8145,0.01605505886686467,0.0
3.8155,0.016049838171061457,0.0
3.8165,0.01604459306869217,0.0
3.8175,0.01603932354220057,0.0
3.8185,0.016034029574030374,0.0
3.8195,0.016028711146625258,0.0
3.8205,0.016023368242428854,0.0
3.8215,0.016018000843884772,0.0
3.8225,0.016012608933436583,0.0
3.8235,0.016007192493527802,0.0
3.8245,0.016001751506601918,0.0
3.8255,0.015996285955102385,0.0
3.8265,0.015990795821472618,0.0
3.8275,0.015985281088156007,0.0
3.8285,0.015979741737595858,0.0
3.8295,0.015992623684974807,0.0
3.8305,0.015987049911182383,0.0
3.8315,0.01598145147333033,0.0
3.8325,0.01597582835386185,0.0
3.8335,0.015970180535220087,0.0
3.8345,0.015964507999848186,0.0
3.8355,0.015958810730189236,0.0
3.8365,0.015953088708686284,0.0
3.8375,0.015947341917782326,0.0
3.8385,0.015941570339920372,0.0
3.8395,0.01593577395754335,0.0
3.8405,0.015929952753094154,0.0
3.8415,0.015924106709015673,0.0
3.8425,0.015918235807750737,0.0
3.8435,0.015912340031742144,0.0
3.8445,0.01590641936343266,0.0
3.8455,0.015900473785265,0.0
3.8465,0.01589450327968188,0.0
3.8475,0.015888507829125934,0.0
3.8485,0.015882487416039794,0.0
3.8495,0.015876442022866043,0.0
3.8505,0.015870371632047235,0.0
3.8515,0.01586427622602588,0.0
3.8525,0.015858155787244466,0.0
3.8535,0.015852010298145425,0.0
3.8545,0.015845839741171184,0.0
3.8555,0.01583964409876412,0.0
3.8565,0.01583342335336656,0.0
3.8575,0.015827177487420827,0.0
3.8585,0.015820906483369177,0.0
3.8595,0.015814610323653867,0.0
3.8605,0.015808288990717078,0.0
3.8615,0.015801942467000996,0.0
3.8625,0.01579557073494775,0.0
3.8635,0.015789173776999454,0.0
3.8645,0.015782751575598164,0.0
3.8655,0.015776304113185913,0.0
3.8665,0.01576983137220471,0.0
3.8675,0.015763333335096514,0.0
3.8685,0.01575680998430325,0.0
3.8695,0.01575026130226683,0.0
3.8705,0.01574368727142912,0.0
3.8715,0.015737087874231944,0.0
3.8725,0.01573046309311711,0.0
3.8735,0.01572381291052637,0.0
3.8745,0.01571713730890147,0.0
3.8755,0.015710436270684112,0.0
3.8765,0.015703709778315953,0.0
3.8775,0.01569695781423863,0.0
3.8785,0.015690180360893743,0.0
3.8795,0.01568337740072287,0.0
3.8805,0.015676548916167536,0.0
3.8815,0.015669694889669246,0.0
3.8825,0.01566281530366947,0.0
3.8835,0.01565591014060966,0.0
3.8845,0.015648979382931204,0.0
3.8855,0.015642023013075487,0.0
3.8865,0.015635041013483852,0.0
3.8875,0.015628033366597602,0.0
3.8885,0.01562100005485802,0.0
3.8895,0.015613941060706344,0.0
3.8905,0.0156068563665838,0.0
3.8915,0.015599745954931578,0.0
3.8925,0.01559260980819081,0.0
3.8935,0.015585447908802624,0.0
3.8945,0.015558835974570678,0.0
3.8955,0.015551607272757357,0.0
3.8965,0.015544352759765305,0.0
3.8975,0.015537072418035511,0.0
3.8985,0.015529766230008943,0.0
3.8995,0.015522434178126513,0.0
3.9005,0.015515076244829128,0.0
3.9015,0.01550769241255765,0.0
3.9025,0.015500282663752902,0.0
3.9035,0.015492846980855705,0.0
3.9045,0.01548538534630682,0.0
3.9055,0.015477897742546987,0.0
3.9065,0.015470384152016915,0.0
3.9075,0.015462844557157303,0.0
3.9085,0.015455278940408785,0.0
3.9095,0.01544768728421198,0.0
3.9105,0.01544006957100748,0.0
3.9115,0.015432425783235854,0.0
3.9125,0.01542475590333762,0.0
3.9135,0.01541705991375328,0.0
3.9145,0.015409337796923306,0.0
3.9155,0.015401589535288142,0.0
3.9165,0.01539381511128819,0.0
3.9175,0.015386014507363823,0.0
3.9185,0.015378187705955412,0.0
3.9195,0.01537033468950327,0.0
3.9205,0.015362455440447679,0.0
3.9215,0.015354549941228913,0.0
3.9225,0.015346618174287199,0.0
3.9235,0.015338660122062744,0.0
3.9245,0.015330675766995708,0.0
3.9255,0.01532266509152626,0.0
3.9265,0.015314628078094498,0.0
3.9275,0.015306564709140527,0.0
3.9285,0.015298474967104379,0.0
3.9295,0.01529035883442611,0.0
3.9305,0.015282216293545694,0.0
3.9315,0.015274047326903137,0.0
3.9325,0.01526585191693836,0.0
3.9335,0.015257630046091266,0.0
3.9345,0.015249381696801768,0.0
3.9355,0.015241106851509718,0.0
3.9365,0.015232805492654931,0.0
3.9375,0.01522447760267722,0.0
3.9385,0.015216123164016358,0.0
3.9395,0.015207742159112084,0.0
3.9405,0.015199334570404132,0.0
3.9415,0.015190900380332164,0.0
3.9425,0.01518243957133586,0.0
3.9435,0.015153773998027902,0.0
3.9445,0.015145244367172494,0.0
3.9455,0.015136688058856823,0.0
3.9465,0.01512810505552043,0.0
3.9475,0.015119495339602837,0.0
3.9485,0.015110858893543548,0.0
3.9495,0.015102195699782,0.0
3.9505,0.015093505740757643,0.0
3.9515,0.015084788998909873,0.0
3.9525,0.015076045456678094,0.0
3.9535,0.015067275096501642,0.0
3.9545,0.015058477900819846,0.0
3.9555,0.015049653852071996,0.0
3.9565,0.015040802932697384,0.0
3.9575,0.015031925125135242,0.0
3.9585,0.01502302041182479,0.0
3.9595,0.015014088775205221,0.0
3.9605,0.015005130197715712,0.0
3.9615,0.014996144661795387,0.0
3.9625,0.014987132149883352,0.0
3.9635,0.014978092644418708,0.0
3.9645,0.014969026127840512,0.0
3.9655,0.014959932582587793,0.0
3.9665,0.014950811991099556,0.0
3.9675,0.014941664335814776,0.0
3.9685,0.014932489599172424,0.0
3.9695,0.014923287763611407,0.0
3.9705,0.014914058811570636,0.0
3.9715,0.014904802725488995,0.0
3.9725,0.014895519487805322,0.0
3.9735,0.01488620908095845,0.0
3.9745,0.014876871487387162,0.0
3.9755,0.01484682865519154,0.0
3.9765,0.014837420916804404,0.0
3.9775,0.0148279859331542,0.0
3.9785,0.014818523686679633,0.0
3.9795,0.01480903415981936,0.0
3.9805,0.014799517335012037,0.0
3.9815,0.014789973194696252,0.0
3.9825,0.014780401721310607,0.0
3.9835,0.01477080289729367,0.0
3.9845,0.014761176705083982,0.0
3.9855,0.014751523127120041,0.0
3.9865,0.014741842145840343,0.0
3.9875,0.014732133743683361,0.0
3.9885,0.014722397903087527,0.0
3.9895,0.014712634606491257,0.0
3.9905,0.014702843836332923,0.0
3.9915,0.014693025575050919,0.0
3.9925,0.014683179805083567,0.0
3.9935,0.014673306508869178,0.0
3.9945,0.014663405668846047,0.0
3.9955,0.014653477267452454,0.0
3.9965,0.01464352128712662,0.0
3.9975,0.014633537710306762,0.0
3.9985,0.014623526519431093,0.0
3.9995,0.01461348769693776,0.0
4.0005,0.014603421225264927,0.0
4.0015,0.014593327086850696,0.0
4.0025,0.014562100770263226,0.0
4.0035,0.014551935368913388,0.0
4.0045,0.014541742242281367,0.0
4.0055,0.01453152137280516,0.0
4.0065,0.01452127274292278,0.0
4.0075,0.014510996335072213,0.0
4.0085,0.01450069213169136,0.0
4.0095,0.014490360115218181,0.0
4.0105,0.014480000268090574,0.0
4.0115,0.014469612572746409,0.0
4.0125,0.014459197011623532,0.0
4.0135,0.014448753567159795,0.0
4.0145,0.014438282221792987,0.0
4.0155,0.014427782957960909,0.0
4.0165,0.014417255758101292,0.0
4.0175,0.014406700604651893,0.0
4.0185,0.014396117480050433,0.0
4.0195,0.01438550636673458,0.0
4.0205,0.014374867247142022,0.0
4.0215,0.014364200103710378,0.0
4.0225,0.014353504918877304,0.0
4.0235,0.014342781675080369,0.0
4.0245,0.014332030354757169,0.0
4.0255,0.01432125094034524,0.0
4.0265,0.01431044341428213,0.0
4.0275,0.014278104589442911,0.0
4.0285,0.014267224764246075,0.0
4.0295,0.01425631676885537,0.0
4.0305,0.014245380585708244,0.0
4.0315,0.014234416197242108,0.0
4.0325,0.014223423585894337,0.0
4.0335,0.01421240273410231,0.0
4.0345,0.014201353624303388,0.0
4.0355,0.01419027623893486,0.0
4.0365,0.014179170560434063,0.0
4.0375,0.014168036571238244,0.0
4.0385,0.014156874253784688,0.0
4.0395,0.014145683590510622,0.0
4.0405,0.014134464563853248,0.0
4.0415,0.01412321715624977,0.0
4.0425,0.014111941350137349,0.0
4.0435,0.014100637127953135,0.0
4.0445,0.014089304472134254,0.0
4.0455,0.01407794336511781,0.0
4.0465,0.014066553789340894,0.0
4.0475,0.01405513572724056,0.0
4.0485,0.014043689161253831,0.0
4.0495,0.014010357042550124,0.0
4.0505,0.01399883726414408,0.0
4.0515,0.01398728892330741,0.0
4.0525,0.013975712002477096,0.0
4.0535,0.01396410648409004,0.0
4.0545,0.013952472350583172,0.0
4.0555,0.013940809584393343,0.0
4.0565,0.01392911816795744,0.0
4.0575,0.013917398083712312,0.0
4.0585,0.013905649314094775,0.0
4.0595,0.013893871841541621,0.0
4.0605,0.013882065648489638,0.0
4.0615,0.01387023071737557,0.0
4.0625,0.013858367030636188,0.0
4.0635,0.013846474570708185,0.0
4.0645,0.013834553320028255,0.0
4.0655,0.013822603261033094,0.0
4.0665,0.013810624376159332,0.0
4.0675,0.013798616647843627,0.0
4.0685,0.013786580058522584,0.0
4.0695,0.013774514590632787,0.0
4.0705,0.013762420226610826,0.0
4.0715,0.013750296948893249,0.0
4.0725,0.013715914732246808,0.0
4.0735,0.013703717287818924,0.0
4.0745,0.013691490871149648,0.0
4.0755,0.013679235464675447,0.0
4.0765,0.01366695105083277,0.0
4.0775,0.013654637612058032,0.0
4.0785,0.013642295130787662,0.0
4.0795,0.01362992358945803,0.0
4.0805,0.013617522970505497,0.0
4.0815,0.01360509325636644,0.0
4.0825,0.013592634429477156,0.0
4.0835,0.013580146472273971,0.0
4.0845,0.013567629367193164,0.0
4.0855,0.013555083096670998,0.0
4.0865,0.013542507643143744,0.0
4.0875,0.01352990298904761,0.0
4.0885,0.013517269116818798,0.0
4.0895,0.01350460600889352,0.0
4.0905,0.013491913647707921,0.0
4.0915,0.013479192015698185,0.0
4.0925,0.013466441095300409,0.0
4.0935,0.013453660868950718,0.0
4.0945,0.013418261653002719,0.0
4.0955,0.013405406346611108,0.0
4.0965,0.01339252167572039,0.0
4.0975,0.013379607622766623,0.0
4.0985,0.013366664170185798,0.0
4.0995,0.013353691300413932,0.0
4.1005,0.013340688995886977,0.0
4.1015,0.013327657239040882,0.0
4.1025,0.013314596012311612,0.0
4.1035,0.01330150529813506,0.0
4.1045,0.013288385078947113,0.0
4.1055,0.013275235337183678,0.0
4.1065,0.013262056055280594,0.0
4.1075,0.013248847215673725,0.0
4.1085,0.01323560880079887,0.0
4.1095,0.013222340793091827,0.0
4.1105,0.013209043174988413,0.0
4.1115,0.013195715928924368,0.0
4.1125,0.013182359037335447,0.0
4.1135,0.013168972482657386,0.0
4.1145,0.013155556247325874,0.0
4.1155,0.013142110313776635,0.0
4.1165,0.013105682505941052,0.0
4.1175,0.013092160578997428,0.0
4.1185,0.013078608895287561,0.0
4.1195,0.013065027437247054,0.0
4.1205,0.01305141618731151,0.0
4.1215,0.013037775127916505,0.0
4.1225,0.013024104241497601,0.0
4.1235,0.013010403510490355,0.0
4.1245,0.012996672917330272,0.0
4.1255,0.012982912444452868,0.0
4.1265,0.012969122074293633,0.0
4.1275,0.012955301789288033,0.0
4.1285,0.012941451571871524,0.0
4.1295,0.012927571404479546,0.0
4.1305,0.012913661269547506,0.0
4.1315,0.012899721149510818,0.0
4.1325,0.01288575102680486,0.0
4.1335,0.012871750883864986,0.0
4.1345,0.012857720703126551,0.0
4.1355,0.01284366046702489,0.0
4.1365,0.0128295701579953,0.0
4.1375,0.012815449758473103,0.0
4.1385,0.012801299250893535,0.0
4.1395,0.012763784459630416,0.0
4.1405,0.012749557004299202,0.0
4.1415,0.01273529938236079,0.0
4.1425,0.012721011576250421,0.0
4.1435,0.012706693568403264,0.0
4.1445,0.01269234534125447,0.0
4.1455,0.012677966877239233,0.0
4.1465,0.012663558158792656,0.0
4.1475,0.01264911916834987,0.0
4.1485,0.012634649888345976,0.0
4.1495,0.01262015030121605,0.0
4.1505,0.012605620389395169,0.0
4.1515,0.012591060135318383,0.0
4.1525,0.012576469521420703,0.0
4.1535,0.012561848530137186,0.0
4.1545,0.012547197143902794,0.0
4.1555,0.01253251534515253,0.0
4.1565,0.012517803116321358,0.0
4.1575,0.01250306043984422,0.0
4.1585,0.012488287298156061,0.0
4.1595,0.012473483673691792,0.0
4.1605,0.012458649548886295,0.0
4.1615,0.012443784906174482,0.0
4.1625,0.012405170472785106,0.0
4.1635,0.012390227927943826,0.0
4.1645,0.012375254806645131,0.0
4.1655,0.01236025109132383,0.0
4.1665,0.01234521676441474,0.0
4.1675,0.012330151808352617,0.0
4.1685,0.012315056205572236,0.0
4.1695,0.012299929938508354,0.0
4.1705,0.012284772989595693,0.0
4.1715,0.012269585341268974,0.0
4.1725,0.0122543669759629,0.0
4.1735,0.012239117876112145,0.0
4.1745,0.012223838024151388,0.0
4.1755,0.012208527402515273,0.0
4.1765,0.012193185993638434,0.0
4.1775,0.012177813779955507,0.0
4.1785,0.01216241074390108,0.0
4.1795,0.012146976867909737,0.0
4.1805,0.012131512134416076,0.0
4.1815,0.012116016525854622,0.0
4.1825,0.012100490024659936,0.0
4.1835,0.012084932613266548,0.0
4.1845,0.012069344274108938,0.0
4.1855,0.012029617539642384,0.0
4.1865,0.012013950343958047,0.0
4.1875,0.011998252161957233,0.0
4.1885,0.011982522976074382,0.0
4.1895,0.011966762768743923,0.0
4.1905,0.011950971522400275,0.0
4.1915,0.011935149219477829,0.0
4.1925,0.01191929584241097,0.0
4.1935,0.011903411373634066,0.0
4.1945,0.011887495795581455,0.0
4.1955,0.011871549090687501,0.0
4.1965,0.011855571241386496,0.0
4.1975,0.011839562230112748,0.0
4.1985,0.01182352203930057,0.0
4.1995,0.011807450651384211,0.0
4.2005,0.011791348048797948,0.0
4.2015,0.01177521421397602,0.0
4.2025,0.011759049129352649,0.0
4.2035,0.011742852777362065,0.0
4.2045,0.011726625140438455,0.0
4.2055,0.005036190892294983,0.0
4.2065,0.005039706368106593,0.0
4.2075,0.005018741384914692,0.0
4.2085,0.005022242196176342,0.0
4.2095,0.005025744207872226,0.0
4.2105,0.005004714505759052,0.0
4.2115,0.005008201823629834,0.0
4.2125,0.004987123226590337,0.0
4.2135,0.004990595827215343,0.0
4.2145,0.004994069616566113,0.0
4.2155,0.004972926148364213,0.0
4.2165,0.0049763851911939225,0.0
4.2175,0.004979845416895416,0.0
4.2185,0.004958636989699647,0.0
4.2195,0.004962082439604713,0.0
4.2205,0.004965529066527567,0.0
4.2215,0.004944255592506272,0.0
4.2225,0.004947687414357244,0.0
4.2235,0.004926364805335111,0.0
4.2245,0.004929781798693304,0.0
4.2255,0.004933199957360617,0.0
4.2265,0.004911812149270613,0.0
4.2275,0.004915215450169553,0.0
4.2285,0.0049186199105235385,0.0
4.2295,0.0048971668155334885,0.0
4.2305,0.004900556388843424,0.0
4.2315,0.004903947115754305,0.0
4.2325,0.004882428646031851,0.0
4.2335,0.0048858044566229275,0.0
4.2345,0.004889181414960818,0.0
4.2355,0.004867597482673412,0.0
4.2365,0.00487095949541566,0.0
4.2375,0.004849326123640055,0.0
4.2385,0.004852673167365481,0.0
4.2395,0.004856021347128828,0.0
4.2405,0.00483432236054442,0.0
4.2415,0.004837655542014977,0.0
4.2425,0.004840989853669249,0.0
4.2435,0.004819225164442992,0.0
4.2445,0.004822544448528422,0.0
4.2455,0.00482586485694334,0.0
4.2465,0.004804034377242007,0.0
4.2475,0.0048073397288119464,0.0
4.2485,0.004785459569543738,0.0
4.2495,0.004788749840847313,0.0
4.2505,0.004792041224771306,0.0
4.2515,0.004770095122783016,0.0
4.2525,0.004773371397164379,0.0
4.2535,0.004776648778311858,0.0
4.2545,0.004754636645769772,0.0
4.2555,0.0047578988880982755,0.0
4.2565,0.004761162231338581,0.0
4.2575,0.004739083980408809,0.0
4.2585,0.0047423321555537185,0.0
4.2595,0.004720203984976632,0.0
4.2605,0.004723436968604548,0.0
4.2615,0.004726671041435021,0.0
4.2625,0.004704476600224109,0.0
4.2635,0.004707695452261039,0.0
4.2645,0.00471091538764613,0.0
4.2655,0.004688654587967027,0.0
4.2665,0.004691859273281952,0.0
4.2675,0.004695065036090621,0.0
4.2685,0.004672737790108786,0.0
4.2695,0.004675928273570592,0.0
4.2705,0.004679119828671698,0.0
4.2715,0.004656726048552416,0.0
4.2725,0.00465990229502989,0.0
4.2735,0.0046374582907686085,0.0
4.2745,0.004640619205200584,0.0
4.2755,0.004643781179562415,0.0
4.2765,0.0046212704889161535,0.0
4.2775,0.004624417101955589,0.0
4.2785,0.004627564769070363,0.0
4.2795,0.004604987304203951,0.0
4.2805,0.004608119580719367,0.0
4.2815,0.0046112529054555835,0.0
4.2825,0.004588608578533674,0.0
4.2835,0.00459172648339349,0.0
4.2845,0.004594845430619552,0.0
4.2855,0.004572134153806639,0.0
4.2865,0.004575237651879186,0.0
4.2875,0.004552475846426878,0.0
4.2885,0.004555563871923801,0.0
4.2895,0.0045586529280773145,0.0
4.2905,0.004535824020485112,0.0
4.2915,0.004538897574785766,0.0
4.2925,0.004541972153888389,0.0
4.2935,0.00451907605632033,0.0
4.2945,0.00452213510429279,0.0
4.2955,0.004525195171212567,0.0
4.2965,0.004502231795832534,0.0
4.2975,0.004505276302344776,0.0
4.2985,0.004482262158238974,0.0
4.2995,0.00448529108092137,0.0
4.3005,0.004488321010841283,0.0
4.3015,0.004465239436673574,0.0
4.3025,0.004468253753486149,0.0
4.3035,0.004471269071681523,0.0
4.3045,0.004448119979615348,0.0
4.3055,0.004451119655425826,0.0
4.3065,0.004454120326764375,0.0
4.3075,0.004430903628963012,0.0
4.3085,0.004433888628639031,0.0
4.3095,0.004436874617988365,0.0
4.3105,0.004413590226614933,0.0
4.3115,0.00441656051502404,0.0
4.3125,0.0043932250504228115,0.0
4.3135,0.004396179614469152,0.0
4.3145,0.004399135156478808,0.0
4.3155,0.0043757318460542925,0.0
4.3165,0.004378671634423365,0.0
4.3175,0.004381612394900946,0.0
4.3185,0.004358141150815839,0.0
4.3195,0.004361066128374954,0.0
4.3205,0.004363992072187741,0.0
4.3215,0.004340452806604578,0.0
4.3225,0.004343362938220952,0.0
4.3235,0.00434627403023614,0.0
4.3245,0.004322666655317303,0.0
4.3255,0.004325561905858071,0.0
4.3265,0.004301903153206925,0.0
4.3275,0.004304782538850495,0.0
4.3285,0.004307662873182702,0.0
4.3295,0.0042839358589434155,0.0
4.3305,0.0042868002991002995,0.0
4.3315,0.0042896656820909,0.0
4.3325,0.004265870318425443,0.0
4.3335,0.004268719777962541,0.0
4.3345,0.004271570174478412,0.0
4.3355,0.004247706373548607,0.0
4.3365,0.0042505408173327255,0.0
4.3375,0.004253376192240659,0.0
4.3385,0.004229443866208177,0.0
4.3395,0.004232263259106041,0.0
4.3405,0.004235083577272738,0.0
4.3415,0.0042110826382991025,0.0
4.3425,0.004213886945177359,0.0
4.3435,0.0041898342595492605,0.0
4.3445,0.004192622531716027,0.0
4.3455,0.004195411717441238,0.0
4.3465,0.004171290266618042,0.0
4.3475,0.004174063388353281,0.0
4.3485,0.00417683741779192,0.0
4.3495,0.004152647113934755,0.0
4.3505,0.004155405050104878,0.0
4.3515,0.004158163888123345,0.0
4.3525,0.004133904643393185,0.0
4.3535,0.004136647358864529,0.0
4.3545,0.004139390970329141,0.0
4.3555,0.004115062696886816,0.0
4.3565,0.004117790156525637,0.0
4.3575,0.0040934098319190615,0.0
4.3585,0.004096121116308826,0.0
4.3595,0.004098833284981299,0.0
4.3605,0.004074383779407448,0.0
4.3615,0.004077079743552093,0.0
4.3625,0.004079776586124312,0.0
4.3635,0.004055257811743628,0.0
4.3645,0.004057938420509185,0.0
